label,country,.geo
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.80331508364033,40.562079181490816]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.80026996023803,40.449789770975876]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.03742519524559,40.79653947064601]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.16101965549488,40.14076931323876]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.86906718815604,38.37468146465978]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.653973914883004,42.7611549970154]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.54030666557755,40.88906594491032]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.85397091710097,39.154419131275525]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.38268269907891,42.686594828433485]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.42098295015536,39.85690168345699]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.50757139498079,39.92966522147067]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.57371941986494,40.89176089076268]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.69873746172327,39.95661467999426]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.92116947463497,39.92247869919772]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.05771339782113,40.504587003307165]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.64199138145803,40.92679518684334]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.59166285413808,39.27928495576814]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.14861833029218,39.42750697764786]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.02874647713582,42.66054368519402]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.429395093853124,42.616526236272165]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.98889329849388,38.887619491892025]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.52071881810188,41.21874765418219]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.96014720940205,38.73849915472819]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.304750100954,40.50279037273893]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.15508162605599,39.90990228522004]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.342654431662,37.80604788981212]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.08483794511969,37.62009662599938]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.626126141075304,42.83841011144968]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.07405816171025,39.51823682134393]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.67123986546551,40.302466064380276]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.87156417382416,39.44457496804613]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.89921398744764,43.11419290367438]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.471638783616,39.917088807493]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.89601664667961,40.29797448795968]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57569113920815,40.395890853928705]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.74168150658603,40.078785558634515]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.79919655617894,40.28180481284552]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.16031930039499,40.98608399559523]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.48583673938694,38.61992153722441]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.10118270900881,40.08417545033923]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.26594745496189,40.68065679899459]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.72296910298524,41.336426956401844]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.51872422734942,39.91529217692476]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.14073145291933,40.89176089076268]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.73302565988553,42.88242756037154]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.46015864510667,40.16143056477351]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.53988787379983,42.74947689832185]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.24237042598129,41.85295824477057]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.01189931833103,38.453733209662296]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.278478126121044,42.508728402177816]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.53868512378428,40.248567147333105]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.913762120768524,42.87074946167799]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.29791375623098,38.801381224616556]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.095221808160666,42.73959543019654]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.06971880265537,41.596040073512384]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.00808522560107,43.43489146010504]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.68061893867517,40.51357015614836]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.26752325393664,41.87361949630532]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.77402085681433,38.2605954235766]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.89242338554314,40.70491131166582]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.813150808947135,43.17887160413098]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48550943324625,40.73814897717824]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.77314541293947,40.57375728018437]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07695106774685,40.473145968362985]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.61015442614538,40.3312121534721]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.73232530478563,39.51194861435509]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.92224287869405,39.54788122571988]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.90699439027328,40.62675788194742]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.02647032306118,40.5611808662067]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.176968499015544,42.879732614519185]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.18579943449102,38.66932887785099]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.63870255505297,42.740493745480656]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.61786621474325,41.440631529359706]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92496069595568,41.01303345411882]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.823755503581594,42.32008219251272]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.69229703736872,40.64562250291393]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.15113818736955,40.337500360460936]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84932712331467,40.759708543997114]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.51083734997657,40.806420938771325]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.1435786161374,39.154419131275525]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.96588727865671,39.39067605099896]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.08593422058804,40.419247051315814]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.97090412140223,41.63556594601364]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.82704432998665,40.411162213758736]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73973265865207,40.78935294837306]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.18774828242498,42.68120493672877]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.50544745827186,40.36624644955276]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.67952266320681,40.42553525830465]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.94165563739475,40.24048230977603]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.21474348376708,40.90523562002447]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.3599203822445,40.50548531859128]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.29506659301292,40.694131528256385]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.42312975827355,39.97727593152901]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.13923925708252,43.17887160413098]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.307049126437896,41.42446185424556]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.90911832698221,40.12280300755637]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.16229101973819,40.71928435621173]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.1139113403522,42.1305376675635]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.36294263423754,40.01590348874615]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.05175249697298,41.800855958291635]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.74113336885186,39.994343921927275]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.78572182691714,40.20814295954772]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.29878920010585,41.89967063954478]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.52698415368147,39.89013934896941]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87842338995642,40.38960264693987]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.76486261519817,38.06566100692267]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.33456959410492,37.703639947422495]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.51063938979235,37.6254865177041]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.89978499659107,37.49253585565441]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.86242880361725,40.901642358888]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.92044624812581,39.82546064851281]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.36456417603081,38.96397629104219]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.93177416926943,41.110949820087846]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.01566766824249,38.97026449803102]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.85990894653986,40.077887243350396]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.69080484153191,42.73959543019654]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.385202556156294,41.74516041067623]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75894745716853,40.51806173256896]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.87119112486496,41.36427473020955]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.94612434240608,39.378099637021286]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47293301926858,40.87020132394381]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.23847273011339,40.52165499370544]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.94183072616971,38.388156193921574]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.00578620011717,37.39461948968538]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.57851543101697,43.2210924224846]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.43103950705564,39.09063874610304]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.07815381776239,42.787206140254874]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.39059244786102,41.50800517566867]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.39206177228857,39.62333970958591]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.67251122970883,39.6871200947584]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.68975430888207,40.02937821800794]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.99106297802132,41.115441396508444]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.89042879479067,39.375404691168924]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.258715189870415,42.48716883535895]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.65739208724451,41.56998893027292]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.97237344582977,40.17849855517178]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.26035960307294,40.21712611238892]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.53382049840448,40.95643959121929]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.41576814722562,38.71334632677284]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.27742759347122,39.053807819454136]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.88775672034757,40.37433128710983]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.787822892216816,42.782714563834276]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.13729040914856,38.72232947961403]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.6707145991406,38.37018988823918]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.95909667675221,41.00045704014114]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.45454792180848,42.69557798127468]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.33384636759577,38.910975689279134]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.81858644347037,39.862291575161706]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.54317670020488,41.17203525940797]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.86205575465804,37.55541792554278]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.75997511840911,42.90937701889513]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.69948355964168,40.34917845915449]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.612476323038535,41.73707557311915]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.169781976742584,42.744087006617136]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.82467669027497,40.168617087046464]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.09796249683154,40.32133068534679]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.59203590309727,41.38763092759665]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17017789711105,37.722504568389006]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.29596490829704,40.570164019047894]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.14252808348756,41.050762696051834]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.91179040142531,42.857274732416194]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07425612189448,40.36624644955276]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.130256104241326,42.61023802928332]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.78350640457119,42.8393084267338]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.62432951050706,43.10700638140142]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.263929992800165,41.88619591028299]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.59310930715637,40.899845728319754]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.48386502004372,39.89013934896941]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.15762435454263,40.59980842342384]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.00760570209466,40.697724789392865]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.90786983414814,38.99002743428165]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.55303529692094,39.69700156288371]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67056238177487,40.721080986779974]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.27740472206195,41.95806113301255]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.09347092041094,40.98338904974287]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.23395828228352,39.572135738391104]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.08753289097204,39.57393236895934]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.60905815067703,42.79259603195959]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.55338547447087,39.835342116638124]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.08466285634472,38.445648372105225]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.35453049053977,40.62496125137918]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.63603048060988,40.13537942153404]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.65921158922201,39.1993348954815]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.47902326607318,40.052734415395044]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.105826502795125,41.789177859598084]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.21222362668969,40.19197328443357]}"
0,Uzbekistan,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.00039630841245,37.62368988713586]}"
